Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position
vs-smart-tv-samsung-neo-qled-85-4k,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161731/SAQN85QN70FA--8-.jpg?v=638991733404130000,8
vs-smart-tv-samsung-led-98-4k,"SMART TV SAMSUNG LED 98"" 4K","Resolución 4K (3480 × 2160)<br/>Crystal Procesador 4K<br/>Optimizador de imágenes de gran tamaño con IA<br/>HDR10+: Para imágenes mas detalladas<br/>Pur Color: Colores vibrantes para una imagen mas vivida.<br/>Mega Contraste: Para negros mas profundos y blancos mas puros<br/>Motion Xcelerator de 120 Hz : Mayor claridad de imagen, con movimientos mas fluidos<br/>Multi View: Divide la pantalla en 2, ideal multitarea<br/>OTS Lite: Sonido envolvente que sigue el movimiento en pantalla<br/>Q-Symphony: Barra y TV al unisono<br/>Sonido Adaptativo: Calibra el Sonido según el tipo de contenido y ruido de ambiente<br/>Sistema operativo: Tizen™ OS<br/>Asistentes de voz integrados: Bixby y Alexa<br/>Compatibilidad: Apple AirPlay y Daily+<br/>Wi-Fi 5/ Bluetooth 5.2 / HDMI 3 / USB-A 2/<br/>Diseño: Slim Look / sin bordes en 3 lados<br/> <br/><br/>Medidas (An x Al x Prof):<br/>c/pie: 218.11 x 129.82 x 40.23 cm / 53.4 kg<br/>s/pie: 218.11 x 124.41 x 6.35 cm / 51.8 kg<br/> <br/><br/>Garantía 12 meses",SAMSUNG,Electro,"TV, SAMSUNG, stock-verificado",TRUE,Título,Default Title,1752,3499.0,3999.0,10,deny,https://vstoreuy.vteximg.com.br/arquivos/ids/161360/UN98DU9000--1-.jpg?v=638991749592170000,1
vs-smart-tv-samsung-led-98-4k,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161361/UN98DU9000--2-.jpg?v=638991749592330000,2
vs-smart-tv-samsung-led-98-4k,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161362/UN98DU9000--3-.jpg?v=638991749592330000,3
vs-smart-tv-samsung-led-98-4k,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161363/UN98DU9000--4-.jpg?v=638991749592330000,4
vs-smart-tv-samsung-led-98-4k,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161364/UN98DU9000--5-.jpg?v=638991749592330000,5
vs-smart-tv-samsung-led-98-4k,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161365/UN98DU9000--6-.jpg?v=638991749592330000,6
vs-smart-tv-samsung-led-98-4k,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161366/UN98DU9000--7-.jpg?v=638991749592500000,7
vs-smart-tv-samsung-led-98-4k,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161367/UN98DU9000--8-.jpg?v=638991749592500000,8
vs-bespoke-ai-lavasecarropas-samsung-reacondicionado,LAVASECARROPAS SAMSUNG BESPOKE AI REACONDICIONADO,"PRODUCTO ORIGINAL, PRODUCTO OUTLET <br/><br/>REACONDICIONADO/ SIN EMBALAJE<br/>La caja de este equipo fue manipulada o dañada. El producto puede presentar detalles estéticos menores que no afectan su funcionamiento. <br/>El producto cuenta con 12 meses de garantía de fabrica cubierta por el Service oficial de la marca.<br/><br/>Capacidad: 25KG Lavado / 15Kg secado<br/>Lavado y Secado Inteligente con 6 sensores Incluidos<br/>Tecnología Ecobubble <br/>Lavado a Vapor: Para eliminar manchas con facilidad<br/>Auto OpenDoor: Previene los olores por humedad<br/>Lavado y Secado Rápido: 98´min.<br/>Auto dispensador Inteligente (Rinde 25 cargas)<br/>Alerta por falta de Jabón<br/>Secado con bomba de calor<br/>Asistente de Voz por Bixby<br/>Luz interior del tambor<br/>Bloqueo para niños<br/>Amplio Filtro de Pelusa Dual<br/>Autolavado de tambor<br/>Limpieza Automática del condensador<br/>Modo ahorro de energía<br/>VTR+ (menos ruidos)<br/>Wi-Fi + Smartings App<br/>Motor: Digital Inverter<br/>Pantalla Led 7” Intuitiva<br/><br/>Medidas (An x Al x Prof):<br/>686 x 1110 x 875 mm<br/><br/>Garantía 12 meses.",SAMSUNG,Electro,"Lavarropas, SAMSUNG, stock-verificado",TRUE,Título,Default Title,1735,2159.0,3599.0,10,deny,https://vstoreuy.vteximg.com.br/arquivos/ids/161259/WD25DB8995BZ-1-.jpg?v=638906933126400000,1
