Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position
fy-izf-99700-mst-bk-anafe-teka-de-induccion-directsense-full-flex-de-90cm,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/IZF-99700-BK-ambient2.png,4
fy-izf-99700-mst-bk-anafe-teka-de-induccion-directsense-full-flex-de-90cm,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/IZF-99700-BK-ambient3.png,5
fy-izf-99700-mst-bk-anafe-teka-de-induccion-directsense-full-flex-de-90cm,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/IZF-99700-BK-view1.png,6
fy-izf-99700-mst-bk-anafe-teka-de-induccion-directsense-full-flex-de-90cm,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/IZF-99700-BK-view2.png,7
fy-izf-99700-mst-bk-anafe-teka-de-induccion-directsense-full-flex-de-90cm,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/IZF-99700-BK-view3.png,8
fy-izf-99700-mst-bk-anafe-teka-de-induccion-directsense-full-flex-de-90cm,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/IZF-99700-BK-view4.png,9
fy-izf-99700-mst-bk-anafe-teka-de-induccion-directsense-full-flex-de-90cm,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/IZF-99700-BK-view5.png,10
fy-steamgourmet-hlb-8550-sc-horno-teka-con-funcion-especial-para-cocinar-al-vapor,SteamGourmet HLB 8550 SC Horno TEKA con función especial para cocinar al vapor,"Horno multifunción SurroundTemp a vapor Sistema de limpieza Teka SteamClean® PRO automático 12 funciones de cocinado (4 funciones de vapor) Touch Control multifunción con programación de inicio y paro de cocción Soportes cromados con sistema de 1 guía extraíble Plus-Extension, cinco alturas de cocinado Funciones de regeneración, descalcificación, 100% vapor Generador de vapor externo Taque de agua de 0,8 litros de capacidad para cocinar al vapor Calentamiento rápido automático Puerta tres cristales, interior todo cristal Ventilación tangencial Cierre y apertura Soft close Desconexión de seguridad en apertura de puerta Bandeja pastelera y profunda esmaltadas, parrilla reforzada y bandeja inox perforada (con sistema antivuelco) Iluminación superior Sistema de evacuación de gases por bóveda Clasificación energética: A+ Capacidad neto/bruto: 70/71 Descargar ficha técnica",TEKA,Electro,"Cocinas, TEKA, stock-verificado",TRUE,Título,Default Title,907HLB8550,2465.0,,10,deny,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8550-SC-BK-view1.png,1
fy-steamgourmet-hlb-8550-sc-horno-teka-con-funcion-especial-para-cocinar-al-vapor,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8550-SC-BK-ambient2.png,2
fy-steamgourmet-hlb-8550-sc-horno-teka-con-funcion-especial-para-cocinar-al-vapor,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8550-SC-BK-ambient4.png,3
fy-steamgourmet-hlb-8550-sc-horno-teka-con-funcion-especial-para-cocinar-al-vapor,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8550-SC-BK-detail2.png,4
fy-steamgourmet-hlb-8550-sc-horno-teka-con-funcion-especial-para-cocinar-al-vapor,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8550-SC-BK-detail3.png,5
fy-steamgourmet-hlb-8550-sc-horno-teka-con-funcion-especial-para-cocinar-al-vapor,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8550-SC-BK-steam-tray-detail7.png,6
fy-steamgourmet-hlb-8550-sc-horno-teka-con-funcion-especial-para-cocinar-al-vapor,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8550-SC-BK-view1.png,7
fy-steamgourmet-hlb-8550-sc-horno-teka-con-funcion-especial-para-cocinar-al-vapor,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8550-SC-BK-view2.png,8
fy-steamgourmet-hlb-8550-sc-horno-teka-con-funcion-especial-para-cocinar-al-vapor,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8550-SC-BK-view3.png,9
fy-steamgourmet-hlb-8550-sc-horno-teka-con-funcion-especial-para-cocinar-al-vapor,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8550-SC-drawing1.jpg,10
fy-steamgourmet-hlb-8550-sc-horno-teka-con-funcion-especial-para-cocinar-al-vapor,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8550-SC-drawing2.jpg,11
fy-hsb-645-horno-teka-surroundtemp-multifuncion-con-sistema-hydroclean,HSB 645 Horno TEKA SurroundTemp multifunción con sistema HydroClean,"<h1></h1>
<ul>
<li>Sistema de limpieza Hydroclean® PRO</li>
<li>Clase energética A+</li>
<li>Capacidad de 70 litros / 15,4 galones</li>
<li>Características especiales: ECO y modos de descongelación</li>
<li>Cerradura de seguridad a prueba de niños</li>
</ul>",TEKA,Electro,"Cocinas, TEKA, stock-verificado",TRUE,Título,Default Title,907HSB645,1065.0,,10,deny,https://fymelco.com.uy/wp-content/uploads/2026/03/HSB-625-635-645-P-SS-new-thumbnail.jpg,1
fy-hsb-645-horno-teka-surroundtemp-multifuncion-con-sistema-hydroclean,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2022/11/Captura-de-Pantalla-2022-11-08-a-las-11.59.59.png,2
fy-hsb-645-horno-teka-surroundtemp-multifuncion-con-sistema-hydroclean,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HSB-625-635-645-P-SS-new-thumbnail.jpg,3
fy-hsb-645-horno-teka-surroundtemp-multifuncion-con-sistema-hydroclean,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HSB645PSS06-v02.png,4
fy-hsb-645-horno-teka-surroundtemp-multifuncion-con-sistema-hydroclean,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HSB645PSS06-v03.png,5
fy-hsb-645-horno-teka-surroundtemp-multifuncion-con-sistema-hydroclean,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HSB645PSS06-v04.png,6
fy-hsb-645-horno-teka-surroundtemp-multifuncion-con-sistema-hydroclean,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HSB645PSS06-v06.png,7
fy-hsb-645-horno-teka-surroundtemp-multifuncion-con-sistema-hydroclean,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HSB645PSS06-v07.png,8
fy-hsb-645-horno-teka-surroundtemp-multifuncion-con-sistema-hydroclean,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HSB645PSS06-v09.png,9
fy-hsb-645-horno-teka-surroundtemp-multifuncion-con-sistema-hydroclean,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HSB645PSS06-v10.png,10
fy-hsb-645-horno-teka-surroundtemp-multifuncion-con-sistema-hydroclean,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HSB645PSS06-v11.png,11
