Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position
cs-heladera-361l-consul-inox-no-frost-crm40mkduw,Heladera 361L Consul Inox No Frost CRM40MKDUW,"<p>Capacidad Bruta: 361 L<br>Capacidad Bruta del Refrigerador: 269L<br>Capacidad Bruta del Freezer: 92L</p>
<p>Capacidad Neta: 340L<br>Capacidad Neta del Refrigerador: 268L<br>Capacidad Neta del Freezer: 72L</p>
<p>Dimensiones del producto (AxAnxPr): 170,5 x 62,2 x 71,7 cm<br>Dimensiones con empaque (AxAnxPr): 173,8 x 65,2 x 75,2 cm</p>
<p>Peso Producto: 58,5kg</p>
<p>Eficiencia Energética: A</p>
<p><br>Características Generales    <br>Color: Plateado<br>Recipiente para hielo: Si<br>Cantidad de Estantes:3<br>Material de los estantes: Vidrio templado en refrigerador / plástico en freezer <br>Compartimentos en la puerta Refrigerador: 3<br><span style=""font-size: 0.875rem;"">Compartimentos en la puerta Freezer: 1<br></span>Compartimento extra frío: Si<br>Porta Huevos: No<br>Cajón de vegetales: Si<br>Display / Panel Touch: No<br>Iluminación: LED<br>Freezer Rango Temperatura: -18 / 5°C<br>Compartimiento botellas:  Si<br>Ruedas: Si<br>Voltaje (V): 230v / 50 Hz<br><br></p>
<p>Altura Flex: Estantes removibles para brindar mayor comodidad y aprovechamiento del interior del Refrigerador.    </p>
<p>Compartimento Extra Frío: División especial para enfriar tus productos más rápido sin congelar.</p>
<p>No Frost: Refrigera o congela tus alimentos mediante el reparto homogéneo de aire frío , sin necesidad de descongelar.   </p>",Consul,Electro,"Heladeras, Consul, stock-verificado",TRUE,Modelo,Default Title,47486713299093,715.09,,10,deny,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/1-CRM40MKDUW.jpg?v=1782332690,1
cs-heladera-361l-consul-inox-no-frost-crm40mkduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/2-CRM40MKDUW.jpg?v=1782332690,2
cs-heladera-361l-consul-inox-no-frost-crm40mkduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/3-CRM40MKDUW.jpg?v=1782332690,3
cs-heladera-361l-consul-inox-no-frost-crm40mkduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/4-CRM40MKDUW.jpg?v=1782332690,4
cs-heladera-361l-consul-inox-no-frost-crm40mkduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/5-CRM40MKDUW.jpg?v=1782332690,5
cs-heladera-361l-consul-inox-no-frost-crm40mkduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/6-CRM40MKDUW.jpg?v=1782332690,6
cs-heladera-361l-consul-inox-no-frost-crm40mkduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/7-CRM40MKDUW.jpg?v=1782332690,7
cs-heladera-361l-consul-inox-no-frost-crm40mkduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/8-CRM40MKDUW.jpg?v=1782332690,8
cs-heladera-407l-consul-blanca-no-frost-crm44mbduw,Heladera 407L Consul Blanca No Frost CRM44MBDUW,"<p>Capacidad Bruta: 407 L<br>Capacidad Bruta del Refrigerador: 291L<br>Capacidad Bruta del Freezer: 116L</p>
<p>Capacidad Neta: 386L<br>Capacidad Neta del Refrigerador: 290L<br>Capacidad Neta del Freezer: 96L</p>
<p>Dimensiones del producto (AxAnxPr): 184,7 x 62,2 x 72,4 cm<br>Dimensiones con empaque (AxAnxPr): 188,6 x 66,7 x 75,4 cm</p>
<p>Peso Producto: 59,5kg</p>
<p>Eficiencia Energética: A</p>
<p><br>Características Generales    </p>
<p>Color: Blanco<br>Recipiente para hielo: Si<br>Cantidad de Estantes:3<br>Material de los estantes: Vidrio templado en refrigerador / plástico en freezer <br>Compartimentos en la puerta Refrigerador: 3<br>Compartimentos en la puerta Freezer: 1<br>Compartimento extra frío: Si<br>Porta Huevos: Si<br>Cajón de vegetales: Si<br>Display / Panel Touch: No<br>Iluminación: LED<br>Freezer Rango Temperatura: -18 / 5°C<br>Compartimiento botellas:  Si<br>Ruedas: Si<br>Voltaje (V): 230v / 50 Hz<br><br></p>
<p>Active Inverter: Permite mayor ahorro de energía, brindándole al producto mejor rendimiento y durabilidad.</p>
<p>Inox: Material de alta durabilidad y resistencia a la corrosión.</p>
<p>Altura Flex: Estantes removibles para brindar mayor comodidad y aprovechamiento del interior del Refrigerador.    </p>
<p>Compartimento Extra Frío: División especial para enfriar tus productos más rápido sin congelar.</p>
<p>No Frost: Refrigera o congela tus alimentos mediante el reparto homogéneo de aire frío , sin necesidad de descongelar.</p>",Consul,Electro,"Heladeras, Consul, stock-verificado",TRUE,Modelo,Default Title,47486552637589,960.61,,10,deny,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/1-CRM44MBDUW.jpg?v=1782331160,1
cs-heladera-407l-consul-blanca-no-frost-crm44mbduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/2-CRM44MBDUW.jpg?v=1782331160,2
