Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position,Status,Command
ui-alfombra-infantil-disenos-surtidos-40x60cm-lh-3541,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/5798.2.jpg,2,,
ui-alfombra-lisa-antideslizante-p-bano-38x58cm-lh2993,ALFOMBRA LISA ANTIDESLIZANTE P/BANO 38X58CM LH2993,"<p>Descripción: Alfombra antideslizante<br />
Modelo: LH2993 (lisa)<br />
Material: Goma e hilo<br />
Color: Rojo, gris, beige, marrón, celeste y rosado (según disponibilidad de stock)</p>
<p>Medidas<br />
Largo: 58cm<br />
Ancho: 38cm<br />
Espesor: 5mm</p>
<p>Con goma para evitar el deslizamiento en la parte de abajo<br />
Presentación: Viene suelta</p>",Uruimporta,Hogar,"Alfombras, Uruimporta, stock-verificado",TRUE,Título,Default Title,584,235.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2025/07/584.jpg,1,,
ui-alfombra-lisa-antideslizante-p-bano-38x58cm-lh2993,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/584.5-1.jpg,2,,
ui-alfombra-lisa-antideslizante-p-bano-38x58cm-lh2993,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/584.6-1.jpg,3,,
ui-alfombra-lisa-antideslizante-p-bano-38x58cm-lh2993,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/584.14-1.jpg,4,,
ui-alfombra-lisa-antideslizante-p-bano-38x58cm-lh2993,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/584.8-1.jpg,5,,
ui-alfombra-lisa-antideslizante-p-bano-38x58cm-lh2993,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/584.16-1.jpg,6,,
ui-alfombra-lisa-antideslizante-p-bano-38x58cm-lh2993,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/584.2-1.jpg,7,,
ui-alfombra-lisa-antideslizante-p-bano-38x58cm-lh2993,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/584.10-1.jpg,8,,
ui-alfombra-lisa-antideslizante-p-bano-38x58cm-lh2993,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/584.4-1.jpg,9,,
ui-alfombra-lisa-antideslizante-p-bano-38x58cm-lh2993,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/584.12-1.jpg,10,,
ui-alfombra-multicolor-60x40cm-lh-3547,ALFOMBRA MULTICOLOR 60X40CM LH-3547,"<p>ALFOMBRA MULTICOLOR PETALOS<br />
Súper suave con base antideslizante.<br />
-Modelo:LH-3547<br />
-Dimenciones:60X40CM<br />
-Color: rosado/fuccia</p>",Uruimporta,Hogar,"Alfombras, Uruimporta, stock-verificado",TRUE,Título,Default Title,5801,110.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2025/07/5801.1.jpg,1,,
ui-alfombra-multicolor-60x40cm-lh-3547,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/5801.2.jpg,2,,
ui-alfombra-multicolor-60x40cm-lh-3547,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/5801.3.jpg,3,,
ui-alfombra-ovalada-80x120-lh-5628,ALFOMBRA OVALADA 80X120 LH-5628,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12397,935.00,,0,deny,,,,
ui-alfombra-peluda-colores-surtido-60x40-cm-lh-3545,ALFOMBRA PELUDA COLORES SURTIDO 60X40 CM LH-3545,"<p>ALFOMBRA PELUDA COLORES SURTIDO<br />
Súper suave con base antideslizante.<br />
-Modelo:LH-3545<br />
-Dimenciones:60X40 CM<br />
-Colores: Marron, Blanco y Rosado</p>",Uruimporta,Hogar,"Alfombras, Uruimporta, stock-verificado",TRUE,Título,Default Title,4969,107.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2025/12/4969.1.jpg,1,,
ui-alfombra-peluda-colores-surtido-60x40-cm-lh-3545,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4969.2.jpg,2,,
ui-alfombra-peluda-colores-surtido-60x40-cm-lh-3545,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4969.4.jpg,3,,
ui-alfombra-peluda-colores-surtido-60x40-cm-lh-3545,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4969.5.jpg,4,,
ui-alfombra-punto-entrelazado-60x40cm-lh-3540,ALFOMBRA PUNTO ENTRELAZADO 60X40CM LH-3540,"<p>ALFOMBRA PUNTO ENTRELAZADO<br />
Súper suave con base antideslizante.<br />
-Modelo:LH-3540<br />
-Dimenciones:60X40CM<br />
-Color: (amarillo/naranga) y negro</p>",Uruimporta,Hogar,"Alfombras, Uruimporta, stock-verificado",TRUE,Título,Default Title,5800,155.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2025/07/5800.1.jpg,1,,
ui-alfombra-punto-entrelazado-60x40cm-lh-3540,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/5800.2.jpg,2,,
ui-alfombra-punto-entrelazado-60x40cm-lh-3540,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/5800.4.jpg,3,,
ui-alfombra-punto-entrelazado-60x40cm-lh-3540,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/5800.5.jpg,4,,
ui-alfombra-rascadora-para-gatos-lh-3970,ALFOMBRA RASCADORA PARA GATOS LH-3970,"<p>ALFOMBRA RASCADORA PARA GATOS<br />
-Modelo: LH-3970<br />
-Material: Cuerda<br />
-Color: Amarillo y blanco o Blanco y Negro<br />
-Forma: cabeza de gato<br />
-piola con pelota en la punta<br />
Medidas<br />
-Diámetro: 42cm<br />
-Grosor: 8mm<br />
-Largo de piola: 60cm<br />
-Diámetro de pelota: 5cm<br />
.<br />
-presentación: bolsa</p>",Uruimporta,Jardín,"MASCOTAS, Uruimporta, stock-verificado",TRUE,Título,Default Title,6292,323.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2025/12/6292_0.jpg,1,,
ui-alfombra-rascadora-para-gatos-lh-3970,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/6292_8.jpg,2,,
ui-alfombra-rascadora-para-gatos-lh-3970,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/6292_1.jpg,3,,
ui-alfombra-rascadora-para-gatos-lh-3970,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/6292_9.jpg,4,,
ui-alfombra-rascadora-para-gatos-lh-3970,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/6292_2.jpg,5,,
ui-alfombra-rascadora-para-gatos-lh-3970,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/6292_3.jpg,6,,
ui-alfombra-rascadora-para-gatos-lh-3970,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/6292_4.jpg,7,,
ui-alfombra-rascadora-para-gatos-lh-3970,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/6292_5.jpg,8,,
ui-alfombra-rascadora-para-gatos-lh-3970,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/6292_6.jpg,9,,
ui-alfombra-rascadora-para-gatos-lh-3970,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/6292_7.jpg,10,,
ui-alfombra-rayada-antidesliza-p-bano-38x58cm-lh2994,ALFOMBRA RAYADA ANTIDESLIZA P/BANO 38X58CM LH2994,"<p>Descripción: Alfombra antideslizante<br />
Modelo: LH2994 (rayada)<br />
Material: Goma e hilo<br />
Color: Rojo, gris, marrón, azul y negro (según disponibilidad de stock)</p>
<p>Medidas<br />
Largo: 58cm<br />
Ancho: 38cm<br />
Espesor: 5mm</p>
<p>Con goma para evitar el deslizamiento en la parte de abajo<br />
Presentación: Viene suelta</p>",Uruimporta,Hogar,"Alfombras, Uruimporta, stock-verificado",TRUE,Título,Default Title,4107,184.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2025/07/4107.1-1.jpg,1,,
ui-alfombra-rayada-antidesliza-p-bano-38x58cm-lh2994,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4107.9-1.jpg,2,,
ui-alfombra-rayada-antidesliza-p-bano-38x58cm-lh2994,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4107.2-1.jpg,3,,
ui-alfombra-rayada-antidesliza-p-bano-38x58cm-lh2994,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4107.10-1.jpg,4,,
ui-alfombra-rayada-antidesliza-p-bano-38x58cm-lh2994,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4107.18-1.jpg,5,,
ui-alfombra-rayada-antidesliza-p-bano-38x58cm-lh2994,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4107.4-1.jpg,6,,
ui-alfombra-rayada-antidesliza-p-bano-38x58cm-lh2994,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4107.12-1.jpg,7,,
ui-alfombra-rayada-antidesliza-p-bano-38x58cm-lh2994,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4107.20-1.jpg,8,,
ui-alfombra-rayada-antidesliza-p-bano-38x58cm-lh2994,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4107.6-1.jpg,9,,
ui-alfombra-rayada-antidesliza-p-bano-38x58cm-lh2994,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4107.14-1.jpg,10,,
ui-alfombra-rayada-antidesliza-p-bano-38x58cm-lh2994,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4107.22-1.jpg,11,,
ui-alfombra-rayada-antidesliza-p-bano-38x58cm-lh2994,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4107.16-1.jpg,12,,
ui-alfombra-rect-peluda-100x150-c-surtidos-lh-5613,ALFOMBRA RECT PELUDA 100X150 C/SURTIDOS LH-5613,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12128,672.00,,0,deny,,,,
ui-alfombra-rect-peluda-48x78-c-surtidos-lh-5612,ALFOMBRA RECT PELUDA 48X78 C/SURTIDOS LH-5612,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12126,179.00,,0,deny,,,,
ui-alfombra-rectangular-38x58-lh-5625,ALFOMBRA RECTANGULAR 38X58 LH-5625,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12394,108.00,,0,deny,,,,
ui-alfombra-rectangular-50x150-lh-5616,ALFOMBRA RECTANGULAR 50X150 LH-5616,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12131,712.00,,0,deny,,,,
ui-alfombra-rectangular-50x150-lh-5619,ALFOMBRA RECTANGULAR 50X150 LH-5619,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12388,1179.00,,0,deny,,,,
ui-alfombra-rectangular-50x200-lh-5617,ALFOMBRA RECTANGULAR 50X200 LH-5617,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12132,935.00,,0,deny,,,,
ui-alfombra-rectangular-50x80-lh-5614,ALFOMBRA RECTANGULAR 50X80 LH-5614,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12129,501.00,,0,deny,,,,
ui-alfombra-rectangular-50x80-lh-5615,ALFOMBRA RECTANGULAR 50X80 LH-5615,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12130,501.00,,0,deny,,,,
ui-alfombra-rectangular-50x80-lh-5618,ALFOMBRA RECTANGULAR 50X80 LH-5618,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12147,501.00,,0,deny,,,,
ui-alfombra-rectangular-cuadrille-50x80-lh-5629,ALFOMBRA RECTANGULAR CUADRILLE 50X80 LH-5629,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12398,645.00,,0,deny,,,,
ui-alfombra-rectangular-infantil-5d-diseno-sur-lh3552,ALFOMBRA RECTANGULAR INFANTIL 5D DISENO SUR LH3552,"<p>ALFOMBRA RECTANGULAR INFANTIL 5D DISENO SUR LH3552<br />
Súper suave con base antideslizante, distintos diseños.<br />
-Modelo:LH3552<br />
Dimenciones:40cmx60cm</p>",Uruimporta,Hogar,"Alfombras, Uruimporta, stock-verificado",TRUE,Título,Default Title,4885,115.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2025/07/4885.1.jpg,1,,
ui-alfombra-rectangular-infantil-5d-diseno-sur-lh3552,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/07/4885.jpg,2,,
ui-alfombra-rectangular-infantil-5d-diseno-sur-lh3552,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4885.2.jpg,3,,
ui-alfombra-rectangular-lana-60x90-lh-5626,ALFOMBRA RECTANGULAR LANA 60X90 LH-5626,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12395,437.00,,0,deny,,,,
ui-alfombra-rectangular-lana-90x180-lh-5627,ALFOMBRA RECTANGULAR LANA 90X180 LH-5627,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12396,1343.00,,0,deny,,,,
ui-alfombra-rectangular-moquette-welcome-lh-3543,ALFOMBRA RECTANGULAR MOQUETTE WELCOME LH-3543,"<p>ALFOMBRA RECTANGULAR MOQUETTE WELCOME<br />
-Modelo: LH-3543<br />
-Color:<br />
-Material: Goma y moquette<br />
Medidas<br />
-Dimensiones: 62cm x 40cm</p>",Uruimporta,Hogar,"Alfombras, Uruimporta, stock-verificado",TRUE,Título,Default Title,5796,134.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2025/12/5796_0-1.jpg,1,,
ui-alfombra-rectangular-moquette-welcome-lh-3543,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2026/01/5796_0-1.jpg,2,,
ui-alfombra-redonda-120x120-lh-5620,ALFOMBRA REDONDA 120X120 LH-5620,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12389,1669.00,,0,deny,,,,
ui-alfombra-redonda-120x120-lh-5622,ALFOMBRA REDONDA 120X120 LH-5622,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12392,2193.00,,0,deny,,,,
ui-alfombra-redonda-5d-disenos-surtidos-lh-3553,ALFOMBRA REDONDA 5D DISENOS SURTIDOS LH-3553,"<p>ALFOMBRA REDONDA 5D DISENOS SURTIDOS LH-3553<br />
Súper suave con base antideslizante, distintos diseños.<br />
-Modelo:LH-3553<br />
Diametro: 60cm</p>",Uruimporta,Hogar,"Alfombras, Uruimporta, stock-verificado",TRUE,Título,Default Title,5777,114.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2025/12/5777_0.jpg,1,,
ui-alfombra-redonda-5d-disenos-surtidos-lh-3553,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/5777_2.jpg,2,,
ui-alfombra-redonda-5d-disenos-surtidos-lh-3553,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/5777_3.jpg,3,,
ui-alfombra-redonda-5d-disenos-surtidos-lh-3553,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/5777_4.jpg,4,,
ui-alfombra-redonda-5d-disenos-surtidos-lh-3553,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/5777_1.jpg,5,,
ui-alfombra-redonda-80x80-lh-5621,ALFOMBRA REDONDA 80X80 LH-5621,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12390,688.00,,0,deny,,,,
ui-alfombra-redonda-80x80-lh-5623,ALFOMBRA REDONDA 80X80 LH-5623,,Uruimporta,Hogar,"Alfombras, Uruimporta",TRUE,Título,Default Title,12393,519.00,,0,deny,,,,
ui-alfombra-rulo-goma-38x58cm-color-surtido-lh-3551,ALFOMBRA RULO GOMA 38X58CM COLOR SURTIDO LH-3551,"<p>ALFOMBRA RULO GOMA COLOR SURTIDO<br />
-Modelo:LH-3551<br />
Materiales: goma<br />
Medidas:38X58CM<br />
Colores: rojo, marron, negro, verde, gris</p>",Uruimporta,Hogar,"Alfombras, Uruimporta, stock-verificado",TRUE,Título,Default Title,5778,116.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2025/07/5778_0.jpg,1,,
ui-alfombra-rulo-goma-38x58cm-color-surtido-lh-3551,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/07/5778.jpg,2,,
ui-alfombra-rulo-goma-38x58cm-color-surtido-lh-3551,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/5778_5.jpg,3,,
ui-alfombra-welcome-ovalada-45x75cm-lh-3549,ALFOMBRA WELCOME OVALADA 45X75CM LH-3549,"<p>ALFOMBRA WELCOME OVALADA<br />
-Modelo: LH-3549<br />
-Materiales: Goma<br />
-Dimensiones: 45X75<br />
-Colores: negro con verde o dorado</p>",Uruimporta,Hogar,"Alfombras, Uruimporta, stock-verificado",TRUE,Título,Default Title,4884,289.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2025/12/4884_0-1.jpg,1,,
ui-alfombra-welcome-ovalada-45x75cm-lh-3549,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2026/01/4884_0-1.jpg,2,,
ui-alfombra-welcome-rectangular-45x75cm-lh-3550,ALFOMBRA WELCOME RECTANGULAR 45X75CM LH-3550,"<p>ALFOMBRA WELCOME RECTANGULAR 45X75CM<br />
-Modelo: LH-3550<br />
-Color: Negro, Marron y rojo<br />
-Material: Plastico y goma<br />
Medidas<br />
-45cm x 75cm</p>",Uruimporta,Hogar,"Alfombras, Uruimporta, stock-verificado",TRUE,Título,Default Title,5779,409.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2025/12/5779.1-1.jpg,1,,
ui-alfombra-welcome-rectangular-45x75cm-lh-3550,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2026/01/5779.1-1.jpg,2,,
ui-alfombra-welcome-semicirculo-40x60-lh-3548,ALFOMBRA WELCOME SEMICIRCULO 40X60 LH-3548,"<p>ALFOMBRA WELCOME SEMICIRCULO 40X60<br />
Materiales: Goma<br />
Dimensines: 40X60<br />
Colores: negro con verde o dorado</p>",Uruimporta,Hogar,"Alfombras, Uruimporta, stock-verificado",TRUE,Título,Default Title,4886,220.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2025/12/4886_0.jpg,1,,
ui-alfombra-welcome-semicirculo-40x60-lh-3548,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/4886_1.jpg,2,,
ui-alguicida-swim-x-1lt-13208,ALGUICIDA SWIM X 1LT 13208,,Uruimporta,Jardín,"Jardín, Piscina, Uruimporta, stock-verificado",TRUE,Título,Default Title,10432,236.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2026/01/10432.1.jpg,1,,
ui-alguicida-swim-x-1lt-13208,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2026/01/10432.2.jpg,2,,
ui-alguicida-swim-x-5-lt-13349,ALGUICIDA SWIM X 5 LT 13349,,Uruimporta,Jardín,"Jardín, Piscina, Uruimporta",TRUE,Título,Default Title,10433,841.00,,0,deny,https://uruimporta.com.uy/wp-content/uploads/2026/01/10433.1.jpg,1,,
ui-alguicida-swim-x-5-lt-13349,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2026/01/10433.2.jpg,2,,
ui-alicate-para-cortar-alambre-8-c2-a8en-blisters-lh-3971,ALICATE PARA CORTAR ALAMBRE 8″ EN BLISTERS LH-3971,"<p>ALICATE PARA CORTAR ALAMBRE 10¨EN BLISTERS<br />
-Modelo: LH-3971<br />
-Color: Negro y rojo<br />
-Material: Metal<br />
-Mango: Goma antideslizante<br />
-Medidas: 8&#8243;/200m</p>",Uruimporta,Herramientas,"Pinzas, Uruimporta, stock-verificado",TRUE,Título,Default Title,1504,210.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2025/12/1504-1.jpg,1,,
ui-alicate-para-cortar-alambre-8-c2-a8en-blisters-lh-3971,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/1504.2-1.jpg,2,,
ui-alicate-para-cortar-alambre-8-c2-a8en-blisters-lh-3971,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/1504.3-1.jpg,3,,
ui-alicate-para-cortar-alambre-8-c2-a8en-blisters-lh-3971,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/1504.4-1.jpg,4,,
ui-alimento-gatos-dr-zoo-licks-pollo-caja-12-un-15g,ALIMENTO GATOS DR ZOO LICKS POLLO,"<ol>
<li></li>
</ol>",Uruimporta,Jardín,"MASCOTAS, Uruimporta",TRUE,Título,Default Title,9546,202.00,,0,deny,https://uruimporta.com.uy/wp-content/uploads/2025/07/IMG_9564.jpeg,1,,
ui-alimento-gatos-dr-zoo-licks-pollo-caja-12-un-15g,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/07/IMG_9565.jpeg,2,,
ui-alimento-gatos-dr-zoo-licks-salmon-caja-12-un-15g,ALIMENTO GATOS DR ZOO LICKS SALMON,,Uruimporta,Jardín,"MASCOTAS, Uruimporta",TRUE,Título,Default Title,9545,202.00,,0,deny,https://uruimporta.com.uy/wp-content/uploads/2025/07/IMG_9567.jpeg,1,,
ui-alimento-gatos-dr-zoo-licks-salmon-caja-12-un-15g,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/07/IMG_9568.jpeg,2,,
ui-alimento-para-arboles-frutales-granulado-60,ALIMENTO PARA ÁRBOLES – FRUTALES GRAN. 60 3131,,Uruimporta,Jardín,"Jardín, Piscina, Uruimporta",TRUE,Título,Default Title,8199,286.00,,0,deny,https://uruimporta.com.uy/wp-content/uploads/2025/12/8199.1.jpg,1,,
ui-alimento-para-arboles-frutales-granulado-60,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/8199.2.jpg,2,,
ui-alimento-para-arboles-frutales-granulado-60,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2026/01/8199.1.jpg,3,,
ui-alimento-para-arboles-frutales-granulado-60,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2026/01/8199.2.jpg,4,,
ui-alimento-para-cactus-y-suculentas-345-cc-crec,ALIMENTO PARA CACTUS Y SUCULENTAS 345 CC CREC,,Uruimporta,Jardín,"Jardín, Piscina, Uruimporta",TRUE,Título,Default Title,8192,501.00,,0,deny,https://uruimporta.com.uy/wp-content/uploads/2025/12/IMG_8537.jpeg,1,,
ui-alimento-para-cactus-y-suculentas-345-cc-crec,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/IMG_8538.jpeg,2,,
ui-alimento-para-cactus-y-suculentas-345-cc-crec,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2026/01/IMG_8537.jpeg,3,,
ui-alimento-para-cactus-y-suculentas-345-cc-crec,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2026/01/IMG_8538.jpeg,4,,
ui-alimento-para-cactus-y-suculentas-sachet-60-cc,ALIMENTO PARA CÁCTUS Y SUCULENTAS SACHET 60 CC,,Uruimporta,Jardín,"Jardín, Piscina, Uruimporta",TRUE,Título,Default Title,8212,97.00,,0,deny,https://uruimporta.com.uy/wp-content/uploads/2025/12/8212.1.jpg,1,,
ui-alimento-para-cactus-y-suculentas-sachet-60-cc,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/8212.2.jpg,2,,
ui-alimento-para-cactus-y-suculentas-sachet-60-cc,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2026/01/8212.1.jpg,3,,
ui-alimento-para-cactus-y-suculentas-sachet-60-cc,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2026/01/8212.2.jpg,4,,
ui-alimento-para-cesped-granulado-700-grs-crece,ALIMENTO PARA CÉSPED GRAN. 700 GRS CRECE 3123,,Uruimporta,Jardín,"Jardín, Piscina, Uruimporta",TRUE,Título,Default Title,8194,312.00,,0,deny,https://uruimporta.com.uy/wp-content/uploads/2025/12/8194.1.jpg,1,,
ui-alimento-para-cesped-granulado-700-grs-crece,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/12/8194.2.jpg,2,,
ui-alimento-para-gatos-criolla-gato-1-kg,ALIMENTO PARA GATOS CRIOLLA GATO 1 KG,,Uruimporta,Jardín,"MASCOTAS, Uruimporta, stock-verificado",TRUE,Título,Default Title,9030,164.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2026/01/9030.1.jpg,1,,
ui-alimento-para-gatos-criolla-gato-1-kg,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2026/01/9030.2.jpg,2,,
ui-alimento-para-gatos-criolla-gato-7-kg,ALIMENTO PARA GATOS CRIOLLA GATO 7 KG,,Uruimporta,Jardín,"MASCOTAS, Uruimporta",TRUE,Título,Default Title,9031,883.00,,0,deny,https://uruimporta.com.uy/wp-content/uploads/2025/07/IMG_9562.jpeg,1,,
ui-alimento-para-gatos-criolla-gato-7-kg,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/07/IMG_9563.jpeg,2,,
ui-alimento-para-perros-jazz-mix-1-kg,ALIMENTO PARA GATOS JAZZ MIX 1 KG,,Uruimporta,Jardín,"MASCOTAS, Uruimporta",TRUE,Título,Default Title,9038,201.00,,0,deny,https://uruimporta.com.uy/wp-content/uploads/2025/07/jazz.jpg,1,,
ui-alimento-para-perros-jazz-mix-1-kg,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/07/jazz1.jpg,2,,
ui-alimento-para-gatos-le-roy-cocktail-de-mar-1-kg,ALIMENTO PARA GATOS LE ROY COCKTAIL DE MAR 1 KG,,Uruimporta,Jardín,"MASCOTAS, Uruimporta",TRUE,Título,Default Title,9042,282.00,,0,deny,https://uruimporta.com.uy/wp-content/uploads/2025/07/leroy-mar.jpg,1,,
ui-alimento-para-gatos-le-roy-cocktail-de-mar-1-kg,,,,,,,,,,,,,,https://uruimporta.com.uy/wp-content/uploads/2025/07/leroy-mar1.jpg,2,,
ui-alimento-para-gatos-le-roy-grille-de-carnes-1-kg,ALIMENTO PARA GATOS LE ROY GRILLÉ DE CARNES 1 KG,,Uruimporta,Jardín,"MASCOTAS, Uruimporta, stock-verificado",TRUE,Título,Default Title,9039,282.00,,10,deny,https://uruimporta.com.uy/wp-content/uploads/2025/07/leroy-grill.jpg,1,,
